,track id, genre,mood/theme---action,mood/theme---adventure,mood/theme---advertising,mood/theme---background,mood/theme---ballad,mood/theme---calm,mood/theme---children,mood/theme---christmas,mood/theme---commercial,mood/theme---cool,mood/theme---corporate,mood/theme---dark,mood/theme---deep,mood/theme---documentary,mood/theme---drama,mood/theme---dramatic,mood/theme---dream,mood/theme---emotional,mood/theme---energetic,mood/theme---epic,mood/theme---fast,mood/theme---film,mood/theme---fun,mood/theme---funny,mood/theme---game,mood/theme---groovy,mood/theme---happy,mood/theme---heavy,mood/theme---holiday,mood/theme---hopeful,mood/theme---inspiring,mood/theme---love,mood/theme---meditative,mood/theme---melancholic,mood/theme---melodic,mood/theme---motivational,mood/theme---movie,mood/theme---nature,mood/theme---party,mood/theme---positive,mood/theme---powerful,mood/theme---relaxing,mood/theme---retro,mood/theme---romantic,mood/theme---sad,mood/theme---sexy,mood/theme---slow,mood/theme---soft,mood/theme---soundscape,mood/theme---space,mood/theme---sport,mood/theme---summer,mood/theme---trailer,mood/theme---travel,mood/theme---upbeat,mood/theme---uplifting
0,79,classical,0.0038751683,0.012844591,0.018549938,0.018522892,0.004524502,0.021641072,0.0028485658,0.012724685,0.0031632658,0.011607949,0.006110815,0.057422124,0.008977852,0.025492799,0.014438825,0.0053464556,0.052320857,0.042331647,0.018987356,0.0142220305,0.00081191154,0.050887372,0.0033910011,0.0010628691,0.0066372575,0.0017093428,0.01748508,0.0003128135,0.0019347857,0.004909122,0.014266717,0.022185408,0.0209949,0.011723677,0.042329676,0.007982113,0.011559043,0.0075319237,0.0022143533,0.0029301792,0.0011640143,0.074938126,0.0037752448,0.02661927,0.02985793,0.0007728814,0.022969909,0.011985614,0.020275157,0.020831857,0.0020038902,0.0027929472,0.00092519703,0.0047958586,0.0016084947,0.007873432
0,80,classical,0.008494089,0.012792626,0.024262542,0.023489408,0.0027182538,0.013580009,0.0039394223,0.008123894,0.008836544,0.0056879944,0.022581207,0.045400053,0.010880983,0.03046241,0.007375793,0.013288441,0.0410463,0.035578478,0.04979807,0.029257793,0.0017397403,0.030637255,0.006256888,0.0022847664,0.0020147122,0.0011031138,0.04885074,0.0018337658,0.0032526443,0.004879676,0.054064944,0.016475614,0.012912297,0.0059564984,0.025740558,0.025208712,0.009637671,0.0069473507,0.002584298,0.009075804,0.0025970764,0.04190923,0.0038777166,0.026802234,0.017596072,0.00059441844,0.0077965027,0.004665448,0.02823141,0.027448444,0.016145963,0.0029894814,0.0045267856,0.005587988,0.0030708148,0.016017389
0,81,classical,0.018622896,0.017543582,0.018693533,0.01243459,0.00057973654,0.00593513,0.0016561158,0.0044793217,0.0059973844,0.01019563,0.011789008,0.06652764,0.010900024,0.021360468,0.0057484424,0.010814428,0.048882082,0.014362551,0.081547156,0.048118092,0.004494068,0.063773945,0.005687743,0.002309841,0.010617671,0.0033466616,0.020458408,0.0026507552,0.0005587046,0.0015898342,0.016452419,0.008881796,0.005768759,0.0024851132,0.039096154,0.008086078,0.019523319,0.00223967,0.0068486664,0.0045550326,0.009172708,0.020690063,0.016764443,0.0076304195,0.006096733,0.0017909834,0.0048073702,0.0019335386,0.031769335,0.049385555,0.012813299,0.004176723,0.0050812466,0.003853386,0.005343304,0.01406148
0,82,classical,0.0021469777,0.009275301,0.030000774,0.03837508,0.0075478773,0.029991187,0.0061846636,0.0152423,0.0076409373,0.0050799595,0.016398532,0.014539679,0.003385797,0.022972694,0.012901416,0.004037253,0.033595875,0.052183848,0.0148701025,0.010281292,0.00047799302,0.028881386,0.0034159133,0.00050713844,0.0016440605,0.0005875312,0.039031163,0.00014248294,0.00290608,0.010060064,0.04898933,0.023806144,0.022780318,0.017628461,0.02710877,0.028027328,0.0064552943,0.011870233,0.0008678015,0.0083466405,0.00034958354,0.117180936,0.0017839913,0.038505647,0.028865544,0.00033910177,0.0052823536,0.014960893,0.011779481,0.010432255,0.0015342606,0.001494544,0.000778205,0.005489589,0.0019105667,0.018467156
0,83,classical,0.007435598,0.018662365,0.010768128,0.017669167,0.011460944,0.01716944,0.0037645788,0.019224381,0.002672959,0.009274018,0.0039588483,0.053099763,0.016199505,0.028257934,0.015466726,0.006895813,0.029225275,0.037601262,0.026046788,0.0147640975,0.0008591138,0.05766725,0.004385288,0.0030366827,0.0035069175,0.003087804,0.026304735,0.00045900152,0.0038111252,0.0060184845,0.013996912,0.046292342,0.014147397,0.0135012735,0.0441208,0.0039973725,0.0131989205,0.0063004945,0.0022612163,0.003730281,0.0010038553,0.044750262,0.0027430842,0.02344537,0.032511465,0.0010241289,0.01396381,0.014802053,0.0127557395,0.011338519,0.0028599263,0.0067178197,0.0015576385,0.0034153017,0.0024760952,0.0061738235
0,84,classical,0.0013128138,0.0061301417,0.010761404,0.025292797,0.015068324,0.017897334,0.002170811,0.017516818,0.0040184357,0.012970899,0.0075553423,0.021738384,0.005967155,0.0114445165,0.005824729,0.0025257957,0.03066159,0.026763352,0.023850195,0.0033349807,0.0006971941,0.018799258,0.0056913737,0.0020131422,0.007622945,0.0025194294,0.03383692,0.0006391908,0.0024995236,0.008692968,0.017521504,0.05730395,0.014755278,0.017993119,0.057912353,0.0103496155,0.004321835,0.0033072254,0.0023808866,0.006129072,0.0012315859,0.05042015,0.0017819131,0.035261795,0.031117534,0.0009848966,0.0047883885,0.02036637,0.0066457326,0.006125724,0.003596814,0.003850155,0.00022078227,0.004002239,0.0024723243,0.009113167
0,85,classical,0.004380639,0.01489201,0.021201879,0.020680437,0.0037135582,0.007069794,0.0101771625,0.026269682,0.008862994,0.0039511225,0.01557977,0.015240082,0.0022471338,0.016631356,0.0085085705,0.009806432,0.026850274,0.025012905,0.04416021,0.022277964,0.0016978467,0.041160032,0.009441786,0.0013528784,0.005853614,0.0011472437,0.08330321,0.0010762659,0.005496055,0.005079347,0.049880862,0.021425396,0.007846106,0.00637252,0.027738199,0.020671608,0.0075235055,0.0035796103,0.0023255532,0.015111711,0.0022226337,0.03001505,0.0042196936,0.0226804,0.014334409,0.00053701014,0.0016883647,0.004495547,0.008319743,0.008204395,0.0066567464,0.0017784779,0.0028275293,0.0033665423,0.004594267,0.022195129
0,86,classical,0.0048152176,0.017421838,0.020546319,0.02880447,0.0048225876,0.011564961,0.0065302597,0.021799024,0.0061721643,0.008351019,0.012361294,0.019847604,0.007734638,0.021542177,0.010802015,0.0064341966,0.028579589,0.027455794,0.036741216,0.015495804,0.0010878464,0.048130937,0.0085088685,0.0023547402,0.005734644,0.0022926463,0.06771334,0.00039366866,0.0045063943,0.005219343,0.029649854,0.025035148,0.00768629,0.008197898,0.03887515,0.013012324,0.011034225,0.004812305,0.0034441983,0.012430222,0.0014426104,0.03655321,0.0037873928,0.022842223,0.018092848,0.0009964695,0.003478989,0.008196096,0.009279763,0.008796291,0.0053510345,0.0048438925,0.0017023116,0.0037270272,0.0061152126,0.01792379
0,87,classical,0.0010710463,0.0038093277,0.0053071184,0.01092396,0.003322136,0.025955355,0.00054455106,0.0028452696,0.00073779584,0.006990324,0.0016650852,0.04594423,0.030512935,0.015713869,0.0054005263,0.0012838013,0.03261309,0.024648067,0.008421618,0.0035109213,0.00013573199,0.023857066,0.000587552,0.00076735497,0.0009409035,0.0009448049,0.005523358,7.619099e-05,0.00022760389,0.0015539475,0.0038449958,0.020097708,0.021710217,0.007671448,0.024732765,0.0013833038,0.005034819,0.004580973,0.00064841623,0.00052177306,0.00016981685,0.07198798,0.0009371856,0.016273666,0.019915447,0.0003043822,0.012758924,0.009786907,0.01952337,0.016584326,0.0006022818,0.004632325,0.00015089396,0.0019167429,0.00034842434,0.0016046651
0,88,classical,0.0015198102,0.005457504,0.01286829,0.016860295,0.003035843,0.0078080497,0.0013930956,0.005846787,0.003546131,0.010496344,0.0074591185,0.020454923,0.0034580673,0.008532023,0.0029249485,0.0021441816,0.024497226,0.015533793,0.03037676,0.0038801262,0.0006994025,0.017765049,0.0040916395,0.0008346269,0.0057717934,0.0016721396,0.027389692,0.00030478177,0.00082045456,0.0037024182,0.015849741,0.020349767,0.007063046,0.006247547,0.040606376,0.010155024,0.004430037,0.0018294392,0.002536351,0.0049813925,0.0012954515,0.032291833,0.0021066463,0.01305659,0.012368463,0.00062608405,0.0030718865,0.0057628825,0.0090593295,0.00951669,0.0027166423,0.0016125898,0.00022369387,0.002999438,0.0035435776,0.012376369
0,89,classical,0.000750457,0.0048695724,0.014487708,0.033295117,0.011890352,0.03438436,0.004598814,0.016828842,0.004089448,0.0059555387,0.00953261,0.009833552,0.0045740446,0.016811835,0.010277639,0.0016687273,0.029407643,0.04887085,0.00918069,0.0027453979,0.00018710643,0.020683229,0.0023126956,0.000523243,0.0012051051,0.0006305607,0.030301588,3.578962e-05,0.0018760435,0.009438451,0.025926601,0.034509804,0.02681946,0.020034784,0.031959426,0.01228633,0.004001981,0.008822018,0.0006091261,0.0054737534,0.00012147202,0.120396905,0.00085996394,0.038880367,0.034754544,0.00028948497,0.0037296342,0.025081892,0.007685287,0.006611004,0.0007047561,0.0015953394,0.0001427081,0.003787958,0.0012170416,0.011347042
0,90,classical,0.014843109,0.02107852,0.021046285,0.018965842,0.0036825186,0.00598491,0.004629057,0.019040156,0.010397475,0.015064412,0.014120461,0.054742627,0.0056799683,0.0146494275,0.0064280876,0.009955412,0.032937836,0.01519079,0.14723437,0.02559508,0.010362699,0.04170241,0.025301602,0.007569793,0.032929316,0.009176978,0.06434949,0.008985182,0.004004555,0.0051842188,0.024913952,0.03879965,0.004782595,0.005310895,0.07220394,0.01594662,0.012033654,0.0017884534,0.01505253,0.014640001,0.017319147,0.014775435,0.01818499,0.014194508,0.013287765,0.0050352723,0.0062270295,0.0037671959,0.011936856,0.013726495,0.026014704,0.0059183245,0.003244597,0.0051377076,0.01628762,0.022965219
0,91,classical,0.031180296,0.029950364,0.010992975,0.015883068,0.0060977647,0.016063055,0.0016820255,0.0097992625,0.0029942847,0.015374102,0.003941202,0.14557901,0.020859348,0.03328053,0.022155609,0.019849848,0.05629306,0.049048845,0.03977534,0.06500502,0.002662937,0.100209065,0.004260018,0.0029669872,0.009943087,0.004147762,0.011827129,0.0045784214,0.0020972337,0.004553794,0.012390021,0.034735043,0.02104841,0.016683882,0.060489777,0.005157577,0.025940975,0.0066366945,0.0042020106,0.002290988,0.005410411,0.052889746,0.0061740894,0.02733242,0.038528036,0.001326566,0.03939393,0.010322174,0.035573095,0.033705585,0.007336024,0.0064619035,0.00820164,0.0068960553,0.0018232934,0.0043370747
0,92,classical,0.0015001198,0.0075108013,0.022860823,0.022107445,0.008162944,0.012962752,0.007656736,0.0355066,0.005666261,0.0050236355,0.012664329,0.0087940805,0.0014657953,0.013117628,0.0061463825,0.0028047198,0.022468984,0.027633488,0.018792478,0.004173715,0.00037032127,0.027925514,0.007482812,0.0010528539,0.0022960706,0.0006838894,0.07071309,0.00012223261,0.0042594867,0.007748513,0.034185477,0.03349099,0.01248204,0.011027317,0.027052598,0.015623961,0.0043130005,0.0042315535,0.0010354049,0.012198401,0.0002966297,0.054003064,0.0016550178,0.026128285,0.02313482,0.0005711837,0.0016989034,0.012186518,0.007228369,0.0040210932,0.0017112583,0.0010609304,0.00028017117,0.0021195414,0.0040033115,0.028076733
0,93,classical,0.0007415702,0.0028167646,0.010024004,0.015089507,0.0033292307,0.02530173,0.0006455849,0.002918278,0.001113472,0.0072656907,0.0027444137,0.04245281,0.023931297,0.011350162,0.003732046,0.0011050823,0.028490806,0.023261284,0.01012719,0.0020651734,0.00012002255,0.0153331775,0.0009376273,0.0007408663,0.0009775128,0.0011213302,0.01080912,9.479713e-05,0.00043061926,0.0024828555,0.006871772,0.015110384,0.016884364,0.008186563,0.019719856,0.0032348898,0.004025391,0.003221953,0.00078507094,0.0015244146,0.00014053906,0.06788134,0.0009717344,0.01374914,0.022928532,0.00039691463,0.022793941,0.009909772,0.015023919,0.010912322,0.00090943155,0.004616478,0.00010556276,0.0017439132,0.00076774403,0.004514404
0,94,classical,0.001787266,0.0058563785,0.008810909,0.008901109,0.002620931,0.0045221187,0.0011054034,0.007304175,0.0026318629,0.00543216,0.0036145444,0.020443287,0.00094688893,0.0062131905,0.0037992531,0.003268546,0.026590485,0.014485843,0.039175566,0.007270156,0.0012539786,0.024406945,0.0041997964,0.0005914217,0.007664954,0.0012250311,0.020744946,0.00088818016,0.0011622246,0.0023900012,0.012479529,0.0256614,0.008277534,0.0053098346,0.040931016,0.0064842347,0.0040485314,0.0015387287,0.0021660412,0.0034480647,0.0023386823,0.023758663,0.003603841,0.010979272,0.011655318,0.00035601496,0.0028563465,0.0025037513,0.010168204,0.010687746,0.004046065,0.0007546307,0.00044278242,0.0025217577,0.0029412992,0.00883196
0,95,classical,0.0041252454,0.012949184,0.016757663,0.02108737,0.004555852,0.00792727,0.0060405666,0.029983249,0.006198571,0.0081050955,0.010669727,0.01834113,0.0019321293,0.018607689,0.009851759,0.006267443,0.03685852,0.0265904,0.035369344,0.012506172,0.001196774,0.044972353,0.00975951,0.0014061147,0.007623947,0.0016063827,0.042591467,0.00050967804,0.0031835304,0.0052351425,0.022398822,0.025424324,0.009860321,0.0071041095,0.04622216,0.010515071,0.009420457,0.0035001738,0.001847077,0.008754355,0.0016160081,0.032628886,0.0044282707,0.017672505,0.015434375,0.0007460752,0.0029096885,0.0067218174,0.008797077,0.010654903,0.0037771196,0.001448863,0.0010762054,0.0034745107,0.0046147713,0.015369128
0,96,classical,0.0026931611,0.0074898168,0.013220421,0.015325598,0.005554991,0.009402764,0.004752903,0.010051045,0.0024569295,0.004632536,0.004902611,0.016754787,0.0033359476,0.014426861,0.00559766,0.0023106895,0.01615257,0.022761388,0.023338336,0.006220974,0.00040048492,0.028613664,0.004145517,0.0011157936,0.0014905332,0.0010124717,0.043279167,0.00019843417,0.0018517458,0.0032889254,0.016854314,0.025727157,0.0075555644,0.006843972,0.023082983,0.006452295,0.005057279,0.0036454655,0.0010246559,0.0053470763,0.0003031751,0.03318972,0.0012367624,0.01765321,0.01764329,0.00042555056,0.0020528184,0.006755261,0.007374484,0.004575723,0.0018880527,0.0016259204,0.0004923684,0.0020010914,0.002569807,0.010535447
0,97,classical,0.005068193,0.007439329,0.010178157,0.016060395,0.0022557501,0.014970146,0.00041734742,0.0014913362,0.0017651366,0.019811394,0.0030044443,0.15832011,0.062602036,0.01506169,0.0037067018,0.002509486,0.02525412,0.01639192,0.046360187,0.0062167863,0.0016437677,0.02287404,0.0035319955,0.0040156716,0.0060148886,0.0058127246,0.010953413,0.0019462875,0.00031691117,0.0019154542,0.005715519,0.016608654,0.005586009,0.0058561983,0.03760206,0.0030678136,0.010180396,0.0019111955,0.007206144,0.002095443,0.0024825057,0.026959665,0.0040260595,0.010789502,0.015268073,0.0026937411,0.064277194,0.005261935,0.012344447,0.017295595,0.01074082,0.01614957,0.0005512136,0.002866537,0.0023329584,0.0038807548
0,98,classical,0.0058344984,0.016513634,0.030442739,0.031660885,0.0058244863,0.030605229,0.007887267,0.025981437,0.007773692,0.010426188,0.0144085325,0.030403152,0.0065676803,0.03708629,0.025860121,0.013342217,0.07974279,0.067831196,0.021522777,0.026378904,0.0010943656,0.069888785,0.0031303493,0.0009942411,0.0039627445,0.001513053,0.025375327,0.00032236642,0.003429071,0.009258084,0.04354644,0.019366767,0.04795216,0.016282067,0.040178277,0.01982162,0.01979075,0.018541621,0.0018798511,0.006167601,0.0011206334,0.1491112,0.0047833943,0.037183743,0.032477412,0.0007121585,0.008595378,0.017370358,0.040578034,0.038661398,0.0023306112,0.0017532504,0.002973272,0.0077697793,0.0028272911,0.020330364
0,99,classical,0.0010456912,0.0059270253,0.0058580805,0.015652169,0.007381283,0.009075911,0.0028952484,0.025649637,0.0019610352,0.004863065,0.0038228328,0.011409235,0.0031166587,0.011076104,0.006707709,0.0018079972,0.021537006,0.01803156,0.014679123,0.0036041443,0.00023670564,0.02715221,0.0035793397,0.0009777588,0.0032941957,0.0012149758,0.030449938,8.448324e-05,0.0019802917,0.0033371765,0.008955568,0.04397876,0.009365131,0.00940005,0.03926865,0.003122856,0.0038028082,0.0020735038,0.0011378245,0.0033204877,0.0002683265,0.029719912,0.001385827,0.017140515,0.019210003,0.0003033772,0.0019186649,0.010323685,0.0055227554,0.0046539833,0.0009719238,0.0022738469,0.0002223939,0.0017928326,0.0015287334,0.0053301626
0,100,classical,0.0069853053,0.013992964,0.018184695,0.027901672,0.006868333,0.0055780816,0.008164743,0.023602914,0.0131371,0.0044767875,0.024299426,0.013899641,0.0019755135,0.0140286945,0.006019067,0.010915396,0.01970696,0.024612349,0.07453197,0.019787027,0.0020004048,0.029322002,0.019175079,0.002786034,0.0038239404,0.0016470976,0.11564897,0.0024035962,0.0063756634,0.008322151,0.070375085,0.042115815,0.007793029,0.007967417,0.042680785,0.03061229,0.006234248,0.0034067398,0.0025583787,0.025666527,0.0027691938,0.020640947,0.0032821528,0.023648562,0.015209397,0.000588401,0.0010809844,0.0047946707,0.010284912,0.007339706,0.016728038,0.001741878,0.0031095303,0.0043145753,0.010468276,0.030817565
0,101,rock,0.0026654343,0.0061534676,0.01817837,0.024710605,0.0036184452,0.009735153,0.0021288889,0.0075693927,0.010393178,0.010634947,0.02140866,0.023144368,0.005417745,0.010826969,0.0024588609,0.0027585274,0.020958845,0.01216688,0.074103706,0.005313377,0.0019833143,0.014382384,0.010761745,0.0025395087,0.009493557,0.0042161546,0.059220772,0.0014565756,0.0011731895,0.0045399894,0.023935435,0.032313336,0.0053685694,0.005097305,0.05490749,0.020005554,0.0047861645,0.0016087306,0.005552525,0.013820235,0.002621608,0.019667286,0.005253546,0.013773021,0.009691561,0.0015918291,0.0031752342,0.0055831806,0.009631401,0.008709317,0.010136478,0.00348195,0.00040634937,0.0039659305,0.011228016,0.026129117
0,102,rock,0.002720526,0.008832756,0.018313866,0.021242661,0.003972564,0.009713232,0.0052376837,0.010201839,0.0048802434,0.0035281242,0.009431571,0.0108020855,0.00453272,0.014858601,0.0048939274,0.0022466956,0.012792626,0.016236382,0.027849559,0.0071067535,0.00038648228,0.02092616,0.0055985753,0.0018270026,0.0015219012,0.0011710905,0.07034597,0.00021825226,0.002043033,0.004795199,0.022894513,0.026872125,0.0038671584,0.0062925043,0.024572369,0.011097554,0.0039811637,0.0028570448,0.0013493288,0.014356363,0.0004588862,0.025690166,0.0018172364,0.016356163,0.013666531,0.0007346096,0.0012566,0.00698092,0.003749239,0.0028640248,0.0019018857,0.003676732,0.00046530997,0.0016040846,0.0050037135,0.018768283
0,103,rock,0.0006086395,0.0042929403,0.010248042,0.025596783,0.0059425873,0.014175431,0.002922231,0.01820406,0.003907287,0.011691902,0.0106029045,0.013051348,0.01805624,0.008908626,0.0026803317,0.0009985252,0.025023712,0.009705291,0.035116293,0.0013180601,0.0007292329,0.012989661,0.009879968,0.0046241092,0.00929227,0.005747213,0.05714541,0.00023913766,0.0018192097,0.0039593354,0.010085539,0.052753974,0.0049459343,0.0048682904,0.059444405,0.008080349,0.002743499,0.0010778748,0.0057046413,0.010105238,0.0009579093,0.021210777,0.004300821,0.01649143,0.013782499,0.003019119,0.0027864687,0.009305506,0.00393862,0.005172575,0.0034664117,0.017753504,6.031538e-05,0.002675038,0.005259068,0.011872763
0,104,rock,0.009230422,0.009906034,0.0050121574,0.0035538056,0.0008667928,0.0029492879,0.0004253247,0.0028522506,0.0007004918,0.0016923823,0.00089520996,0.05523358,0.0006491263,0.0088989055,0.0080986,0.00798677,0.023609925,0.024499472,0.013512214,0.058674987,0.00035915597,0.068271354,0.0005683521,0.00010668401,0.0017170232,0.0002234236,0.0035013002,0.00069805543,0.00033310405,0.0010309888,0.007121392,0.006445415,0.011346123,0.003381973,0.017498601,0.0019403092,0.008883442,0.0020297638,0.0003385255,0.0004723249,0.0008499446,0.028255504,0.001405666,0.0072290055,0.011341459,4.2197764e-05,0.0050957287,0.0010901018,0.023165708,0.019201225,0.0011391997,0.00012889915,0.0035023899,0.0009674781,0.00022649895,0.0017106893
0,105,rock,0.0032930046,0.015635934,0.022373674,0.0471803,0.015872667,0.039460003,0.012248853,0.040353693,0.0068764957,0.007674153,0.015264697,0.016540669,0.009103342,0.038427263,0.036373515,0.013797468,0.06260859,0.11039483,0.010967265,0.017861983,0.00038407455,0.058385935,0.0026361346,0.0011267011,0.0018529024,0.0008944882,0.037010007,0.0001540346,0.008158227,0.018149525,0.05739501,0.039880693,0.04803772,0.041802347,0.03735698,0.025377661,0.011172161,0.020598207,0.0011387706,0.006844436,0.000424357,0.16831566,0.0014431545,0.07569581,0.07424535,0.00042399263,0.007860536,0.0385245,0.014708925,0.01402514,0.0014400765,0.0033309497,0.0020488414,0.006250272,0.0012365427,0.011487674
0,106,rock,0.0018465301,0.008098716,0.014811798,0.032260995,0.032047223,0.023201495,0.005770453,0.03620164,0.0047203023,0.009878708,0.006130853,0.019509546,0.0027904133,0.014041211,0.009967554,0.002182974,0.0207378,0.03813929,0.024025189,0.0031505167,0.0005967385,0.025348559,0.010161224,0.0022132779,0.0064988486,0.0026673032,0.052347317,0.0002820327,0.0053719413,0.011426093,0.018497596,0.07728635,0.016920194,0.029346298,0.05611153,0.010569103,0.006218802,0.006143986,0.0018544543,0.010723876,0.0006913204,0.065860994,0.0022851732,0.036073644,0.046031147,0.0013102045,0.006629233,0.03080406,0.0049555,0.0037595478,0.0019051987,0.0032187584,0.0001645522,0.00397387,0.0039994405,0.013224844
0,107,rock,0.0038426593,0.004846113,0.008070231,0.006393611,0.0013834401,0.003970512,0.0006221653,0.003669042,0.0016235629,0.0043962896,0.0028151819,0.040133964,0.0014890778,0.0055628116,0.0019464487,0.0019391903,0.018997645,0.007436689,0.05688136,0.0091447495,0.0014889459,0.019493736,0.004032376,0.00076080003,0.007220079,0.0017046087,0.014207585,0.0012689293,0.00035923335,0.001241046,0.0069139246,0.015233099,0.0048917755,0.0024412887,0.029187309,0.0032042784,0.0048094923,0.0009417004,0.0021404447,0.0020351424,0.0024441958,0.0128727965,0.0050932923,0.0046131946,0.006206514,0.0005382485,0.0024259088,0.0015775026,0.015499164,0.012135251,0.004408192,0.000786261,0.0005634242,0.0016477712,0.002806314,0.0070410753
0,108,rock,0.01721009,0.0113782715,0.018450148,0.01628542,0.0012150956,0.008716961,0.0011836682,0.003015415,0.0064053475,0.009510561,0.012421089,0.067348115,0.009672947,0.016986838,0.005003739,0.009608555,0.046185277,0.017580219,0.09647495,0.03909037,0.005920463,0.045201324,0.004923828,0.001994593,0.008557453,0.0043341247,0.019108742,0.0066243513,0.0005302563,0.002466029,0.020557612,0.013882337,0.010897762,0.003861114,0.0403568,0.010976233,0.014189951,0.0026316952,0.006987289,0.004742127,0.008164535,0.028437885,0.01447856,0.008794259,0.008467974,0.001532267,0.005638571,0.0022392364,0.05314002,0.06062044,0.020910036,0.003070355,0.005007276,0.004645156,0.005942979,0.017876571
0,109,rock,0.0032682398,0.005235987,0.013801905,0.0126045775,0.0017373287,0.008004247,0.0009310911,0.0033254246,0.002833168,0.007967873,0.005302089,0.03178805,0.0048645055,0.010957448,0.0024986346,0.0018695153,0.018828312,0.011990381,0.04542848,0.005347208,0.0011155275,0.02296746,0.004023317,0.0015377238,0.004513611,0.002645408,0.023445468,0.0007735861,0.00051866006,0.0020395285,0.010180022,0.01686851,0.004725464,0.0039244,0.03390552,0.0060062855,0.006744612,0.0015442718,0.0030758977,0.0044368096,0.0011284186,0.021486284,0.0039321748,0.007822174,0.008753486,0.0008700034,0.004362384,0.0038239753,0.009312726,0.007226552,0.0051125553,0.0020536734,0.0003354542,0.0021809402,0.0037396583,0.011648592
0,110,rock,0.003159201,0.008572848,0.003112186,0.006486718,0.0027524056,0.00675696,0.0006819392,0.0070373868,0.00065480924,0.0027549474,0.0012312229,0.037226584,0.0011286308,0.010281656,0.012370758,0.0033086212,0.020385448,0.03560389,0.008421829,0.012185273,0.00016595774,0.04840075,0.0009811897,0.00020212638,0.0014444035,0.00034682264,0.0046422225,0.00013548357,0.00085075415,0.0015505407,0.0063068653,0.016210131,0.011506213,0.007959291,0.019981401,0.0013265003,0.0046805693,0.002230877,0.00034517967,0.00054592907,0.0003275056,0.04096805,0.00068560074,0.012918935,0.019221876,6.615023e-05,0.01096225,0.0032941625,0.0072994083,0.007481473,0.00079546764,0.0003546275,0.0005588828,0.0013483173,0.00019221981,0.0013136757
0,111,rock,0.0014804531,0.005190594,0.006731955,0.009487165,0.0023198638,0.0036315743,0.0014592683,0.00828606,0.0037203988,0.0036915322,0.005870596,0.013943118,0.0027547916,0.006661894,0.0022284884,0.002929285,0.022449214,0.010305304,0.062333953,0.006943881,0.0015506286,0.015781784,0.007218093,0.0015705476,0.005150607,0.0012990581,0.04106714,0.0012842842,0.0012191463,0.0018433103,0.01173243,0.029957283,0.0053620827,0.0029378012,0.037709724,0.0061141583,0.0026189736,0.00088732585,0.0026466614,0.005638919,0.0018237924,0.0131101,0.004087167,0.010338637,0.0078882035,0.00024081938,0.0012834809,0.0016240105,0.008395683,0.009060811,0.0087199155,0.0024251344,0.00043147747,0.0020511292,0.00371733,0.008843077
0,112,rock,0.0052591683,0.014809932,0.05175345,0.04963822,0.00250446,0.016702684,0.013474854,0.012354252,0.020328734,0.014468609,0.048059672,0.013198393,0.019604936,0.034931213,0.008114577,0.009422709,0.04468904,0.02866994,0.06776259,0.013952646,0.0021329913,0.03602244,0.013591442,0.0046035047,0.003959016,0.0036193288,0.101422705,0.00054142997,0.002632987,0.011789998,0.08059971,0.020561477,0.00903708,0.007127888,0.041107193,0.045732968,0.010998679,0.007030968,0.0059443284,0.043764826,0.0015959296,0.047873814,0.0065501565,0.021594735,0.01317244,0.0022744806,0.0011357833,0.012795644,0.015957586,0.019795826,0.010328196,0.007324955,0.0019961863,0.007779329,0.019686818,0.074025504
0,113,rock,0.0050948365,0.02221522,0.038238622,0.0662471,0.034507897,0.025239594,0.028902931,0.0775931,0.018304404,0.0048281564,0.029929064,0.009134766,0.001137909,0.035103403,0.030791176,0.016076453,0.024719717,0.10166061,0.014602175,0.022516351,0.00042450786,0.058046,0.0074850502,0.0007794058,0.0021017112,0.0008044074,0.11038407,0.00016914927,0.019903392,0.031229971,0.1374925,0.060029693,0.027262507,0.040587883,0.033321537,0.062015414,0.007856743,0.01818174,0.0007840191,0.029720059,0.00034486092,0.11121047,0.0010967609,0.077540286,0.06659086,0.0004310513,0.0030132069,0.036502235,0.007691999,0.0038517246,0.0016276111,0.0009423165,0.002849274,0.006050581,0.004160147,0.039912015
0,114,rock,0.0014270338,0.0049393303,0.016737066,0.014838626,0.003143695,0.011583634,0.001474376,0.008154173,0.0052802814,0.01523747,0.008909042,0.028123315,0.0063711945,0.007241164,0.002759972,0.0016642191,0.038616158,0.011418118,0.080069475,0.003266687,0.0033440844,0.01437164,0.009792458,0.002408953,0.019435322,0.0042947605,0.03383817,0.0018620419,0.0008750887,0.004363691,0.011945228,0.031285588,0.009562307,0.006112475,0.060707923,0.010324722,0.004724399,0.0016425936,0.008099153,0.0059970603,0.0046545067,0.03091555,0.010578376,0.012488146,0.012594445,0.0019728043,0.0045625325,0.0050343173,0.015407638,0.018431159,0.007977897,0.003999097,0.00016241071,0.0043529375,0.0078387,0.018700536
